[2025-09-01 00:34:56,622] INFO django.utils.autoreload run_with_reloader:667 - Watching for file changes with StatReloader
[2025-09-01 03:49:43,861] WARNING fraud_detection calculate_risk_score:85 - Rule 2 triggered: High frequency: 8 transactions in 1.0 hour(s)
[2025-09-01 03:49:43,861] INFO fraud_detection calculate_risk_score:142 - Rule 6 triggered: Unusual time: 2:00
[2025-09-01 03:49:43,861] INFO fraud_detection calculate_risk_score:159 - Risk assessment completed: Score=35, Triggers=2, Requires OTP=False, Decision=Approve
[2025-09-01 03:49:43,885] INFO fraud_detection __init__:37 - RiskEngine initialized with 8 thresholds and 0 rules
[2025-09-01 03:49:43,885] INFO fraud_detection calculate_risk_score:55 - Starting risk assessment for transaction 125
[2025-09-01 03:49:43,886] INFO fraud_detection calculate_risk_score:56 - Transaction details: Amount=$4100, Type=withdraw, Client=Farah Djemai
[2025-09-01 03:49:43,886] WARNING fraud_detection calculate_risk_score:85 - Rule 2 triggered: High frequency: 9 transactions in 1.0 hour(s)
[2025-09-01 03:49:43,886] INFO fraud_detection calculate_risk_score:142 - Rule 6 triggered: Unusual time: 2:00
[2025-09-01 03:49:43,886] INFO fraud_detection calculate_risk_score:159 - Risk assessment completed: Score=35, Triggers=2, Requires OTP=False, Decision=Approve
[2025-09-01 03:49:43,904] INFO fraud_detection __init__:37 - RiskEngine initialized with 8 thresholds and 0 rules
[2025-09-01 03:49:43,904] INFO fraud_detection calculate_risk_score:55 - Starting risk assessment for transaction 126
[2025-09-01 03:49:43,904] INFO fraud_detection calculate_risk_score:56 - Transaction details: Amount=$5500, Type=transfer, Client=Farah Djemai
[2025-09-01 03:49:43,904] WARNING fraud_detection calculate_risk_score:85 - Rule 2 triggered: High frequency: 10 transactions in 1.0 hour(s)
[2025-09-01 03:49:43,909] INFO fraud_detection calculate_risk_score:142 - Rule 6 triggered: Unusual time: 2:00
[2025-09-01 03:49:43,909] INFO fraud_detection calculate_risk_score:159 - Risk assessment completed: Score=35, Triggers=2, Requires OTP=False, Decision=Approve
[2025-09-01 03:49:43,932] INFO fraud_detection __init__:37 - RiskEngine initialized with 8 thresholds and 0 rules
[2025-09-01 03:49:43,932] INFO fraud_detection calculate_risk_score:55 - Starting risk assessment for transaction 127
[2025-09-01 03:49:43,932] INFO fraud_detection calculate_risk_score:56 - Transaction details: Amount=$15500, Type=withdraw, Client=Nabil Saadi
[2025-09-01 03:49:43,932] WARNING fraud_detection calculate_risk_score:71 - Rule 1 triggered: Large withdraw: $15500 > $10000.0
[2025-09-01 03:49:43,943] INFO fraud_detection calculate_risk_score:142 - Rule 6 triggered: Unusual time: 2:00
[2025-09-01 03:49:43,943] INFO fraud_detection calculate_risk_score:159 - Risk assessment completed: Score=40, Triggers=2, Requires OTP=False, Decision=Monitor
[2025-09-01 03:49:43,944] INFO fraud_detection create_fraud_alert:190 - Creating fraud alert for transaction 127: Medium risk, score 40
[2025-09-01 03:49:43,946] INFO fraud_detection create_fraud_alert:200 - Fraud alert created: ID 54
[2025-09-01 03:49:43,967] INFO fraud_detection __init__:37 - RiskEngine initialized with 8 thresholds and 0 rules
[2025-09-01 03:49:43,967] INFO fraud_detection calculate_risk_score:55 - Starting risk assessment for transaction 128
[2025-09-01 03:49:43,967] INFO fraud_detection calculate_risk_score:56 - Transaction details: Amount=$42100, Type=deposit, Client=Nabil Saadi
[2025-09-01 03:49:43,974] WARNING fraud_detection calculate_risk_score:133 - Rule 5 triggered: Statistical outlier: z-score 2.81 > 2.0
[2025-09-01 03:49:43,974] INFO fraud_detection calculate_risk_score:142 - Rule 6 triggered: Unusual time: 2:00
[2025-09-01 03:49:43,975] INFO fraud_detection calculate_risk_score:159 - Risk assessment completed: Score=25, Triggers=2, Requires OTP=False, Decision=Approve
[2025-09-01 03:49:43,994] INFO fraud_detection __init__:37 - RiskEngine initialized with 8 thresholds and 0 rules
[2025-09-01 03:49:43,994] INFO fraud_detection calculate_risk_score:55 - Starting risk assessment for transaction 129
[2025-09-01 03:49:43,995] INFO fraud_detection calculate_risk_score:56 - Transaction details: Amount=$50000, Type=withdraw, Client=Nabil Saadi
[2025-09-01 03:49:43,996] WARNING fraud_detection calculate_risk_score:71 - Rule 1 triggered: Large withdraw: $50000 > $10000.0
[2025-09-01 03:49:43,996] WARNING fraud_detection calculate_risk_score:133 - Rule 5 triggered: Statistical outlier: z-score 3.71 > 2.0
[2025-09-01 03:49:43,996] INFO fraud_detection calculate_risk_score:142 - Rule 6 triggered: Unusual time: 2:00
[2025-09-01 03:49:43,996] INFO fraud_detection calculate_risk_score:159 - Risk assessment completed: Score=55, Triggers=3, Requires OTP=False, Decision=Monitor
[2025-09-01 03:49:43,996] INFO fraud_detection create_fraud_alert:190 - Creating fraud alert for transaction 129: Medium risk, score 55
[2025-09-01 03:49:44,008] INFO fraud_detection create_fraud_alert:200 - Fraud alert created: ID 55
[2025-09-01 03:49:44,027] INFO fraud_detection __init__:37 - RiskEngine initialized with 8 thresholds and 0 rules
[2025-09-01 03:49:44,027] INFO fraud_detection calculate_risk_score:55 - Starting risk assessment for transaction 130
[2025-09-01 03:49:44,027] INFO fraud_detection calculate_risk_score:56 - Transaction details: Amount=$42500, Type=deposit, Client=Nabil Saadi
[2025-09-01 03:49:44,029] WARNING fraud_detection calculate_risk_score:133 - Rule 5 triggered: Statistical outlier: z-score 2.86 > 2.0
[2025-09-01 03:49:44,030] INFO fraud_detection calculate_risk_score:142 - Rule 6 triggered: Unusual time: 2:00
[2025-09-01 03:49:44,030] INFO fraud_detection calculate_risk_score:159 - Risk assessment completed: Score=25, Triggers=2, Requires OTP=False, Decision=Approve
[2025-09-01 03:49:44,047] INFO fraud_detection __init__:37 - RiskEngine initialized with 8 thresholds and 0 rules
[2025-09-01 03:49:44,048] INFO fraud_detection calculate_risk_score:55 - Starting risk assessment for transaction 131
[2025-09-01 03:49:44,048] INFO fraud_detection calculate_risk_score:56 - Transaction details: Amount=$7400, Type=transfer, Client=Nabil Saadi
[2025-09-01 03:49:44,050] INFO fraud_detection calculate_risk_score:142 - Rule 6 triggered: Unusual time: 2:00
[2025-09-01 03:49:44,050] INFO fraud_detection calculate_risk_score:159 - Risk assessment completed: Score=10, Triggers=1, Requires OTP=False, Decision=Approve
[2025-09-01 03:49:44,078] INFO fraud_detection __init__:37 - RiskEngine initialized with 8 thresholds and 0 rules
[2025-09-01 03:49:44,079] INFO fraud_detection calculate_risk_score:55 - Starting risk assessment for transaction 132
[2025-09-01 03:49:44,079] INFO fraud_detection calculate_risk_score:56 - Transaction details: Amount=$70100, Type=transfer, Client=Nabil Saadi
[2025-09-01 03:49:44,079] WARNING fraud_detection calculate_risk_score:71 - Rule 1 triggered: Large transfer: $70100 > $10000.0
[2025-09-01 03:49:44,080] WARNING fraud_detection calculate_risk_score:85 - Rule 2 triggered: High frequency: 6 transactions in 1.0 hour(s)
[2025-09-01 03:49:44,081] WARNING fraud_detection calculate_risk_score:133 - Rule 5 triggered: Statistical outlier: z-score 6.01 > 2.0
[2025-09-01 03:49:44,081] INFO fraud_detection calculate_risk_score:142 - Rule 6 triggered: Unusual time: 2:00
[2025-09-01 03:49:44,081] INFO fraud_detection calculate_risk_score:159 - Risk assessment completed: Score=80, Triggers=4, Requires OTP=True, Decision=Block
[2025-09-01 03:49:44,081] INFO fraud_detection create_fraud_alert:190 - Creating fraud alert for transaction 132: High risk, score 80
[2025-09-01 03:49:44,084] INFO fraud_detection create_fraud_alert:200 - Fraud alert created: ID 56
[2025-09-01 03:49:44,117] INFO fraud_detection __init__:37 - RiskEngine initialized with 8 thresholds and 0 rules
[2025-09-01 03:49:44,118] INFO fraud_detection calculate_risk_score:55 - Starting risk assessment for transaction 133
[2025-09-01 03:49:44,118] INFO fraud_detection calculate_risk_score:56 - Transaction details: Amount=$27600, Type=transfer, Client=Nabil Saadi
[2025-09-01 03:49:44,118] WARNING fraud_detection calculate_risk_score:71 - Rule 1 triggered: Large transfer: $27600 > $10000.0
[2025-09-01 03:49:44,118] WARNING fraud_detection calculate_risk_score:85 - Rule 2 triggered: High frequency: 7 transactions in 1.0 hour(s)
[2025-09-01 03:49:44,118] INFO fraud_detection calculate_risk_score:142 - Rule 6 triggered: Unusual time: 2:00
[2025-09-01 03:49:44,118] INFO fraud_detection calculate_risk_score:159 - Risk assessment completed: Score=65, Triggers=3, Requires OTP=False, Decision=Flag for Review
[2025-09-01 03:49:44,118] INFO fraud_detection create_fraud_alert:190 - Creating fraud alert for transaction 133: Medium risk, score 65
[2025-09-01 03:49:44,129] INFO fraud_detection create_fraud_alert:200 - Fraud alert created: ID 57
[2025-09-01 03:49:44,146] INFO fraud_detection __init__:37 - RiskEngine initialized with 8 thresholds and 0 rules
[2025-09-01 03:49:44,146] INFO fraud_detection calculate_risk_score:55 - Starting risk assessment for transaction 134
[2025-09-01 03:49:44,146] INFO fraud_detection calculate_risk_score:56 - Transaction details: Amount=$6700, Type=transfer, Client=Nabil Saadi
[2025-09-01 03:49:44,159] WARNING fraud_detection calculate_risk_score:85 - Rule 2 triggered: High frequency: 8 transactions in 1.0 hour(s)
[2025-09-01 03:49:44,160] INFO fraud_detection calculate_risk_score:142 - Rule 6 triggered: Unusual time: 2:00
[2025-09-01 03:49:44,160] INFO fraud_detection calculate_risk_score:159 - Risk assessment completed: Score=35, Triggers=2, Requires OTP=False, Decision=Approve
[2025-09-01 03:49:44,182] INFO fraud_detection __init__:37 - RiskEngine initialized with 8 thresholds and 0 rules
[2025-09-01 03:49:44,182] INFO fraud_detection calculate_risk_score:55 - Starting risk assessment for transaction 135
[2025-09-01 03:49:44,182] INFO fraud_detection calculate_risk_score:56 - Transaction details: Amount=$10900, Type=deposit, Client=Nabil Saadi
[2025-09-01 03:49:44,190] WARNING fraud_detection calculate_risk_score:85 - Rule 2 triggered: High frequency: 9 transactions in 1.0 hour(s)
[2025-09-01 03:49:44,191] INFO fraud_detection calculate_risk_score:142 - Rule 6 triggered: Unusual time: 2:00
[2025-09-01 03:49:44,192] INFO fraud_detection calculate_risk_score:159 - Risk assessment completed: Score=35, Triggers=2, Requires OTP=False, Decision=Approve
[2025-09-01 03:49:44,211] INFO fraud_detection __init__:37 - RiskEngine initialized with 8 thresholds and 0 rules
[2025-09-01 03:49:44,212] INFO fraud_detection calculate_risk_score:55 - Starting risk assessment for transaction 136
[2025-09-01 03:49:44,212] INFO fraud_detection calculate_risk_score:56 - Transaction details: Amount=$12000, Type=transfer, Client=Nabil Saadi
[2025-09-01 03:49:44,212] WARNING fraud_detection calculate_risk_score:71 - Rule 1 triggered: Large transfer: $12000 > $10000.0
[2025-09-01 03:49:44,213] WARNING fraud_detection calculate_risk_score:85 - Rule 2 triggered: High frequency: 10 transactions in 1.0 hour(s)
[2025-09-01 03:49:44,214] INFO fraud_detection calculate_risk_score:142 - Rule 6 triggered: Unusual time: 2:00
[2025-09-01 03:49:44,215] INFO fraud_detection calculate_risk_score:159 - Risk assessment completed: Score=65, Triggers=3, Requires OTP=False, Decision=Flag for Review
[2025-09-01 03:49:44,215] INFO fraud_detection create_fraud_alert:190 - Creating fraud alert for transaction 136: Medium risk, score 65
[2025-09-01 03:49:44,222] INFO fraud_detection create_fraud_alert:200 - Fraud alert created: ID 58
[2025-09-01 03:49:44,250] INFO fraud_detection __init__:37 - RiskEngine initialized with 8 thresholds and 0 rules
[2025-09-01 03:49:44,250] INFO fraud_detection calculate_risk_score:55 - Starting risk assessment for transaction 137
[2025-09-01 03:49:44,250] INFO fraud_detection calculate_risk_score:56 - Transaction details: Amount=$12300, Type=withdraw, Client=Selma Touati
[2025-09-01 03:49:44,250] WARNING fraud_detection calculate_risk_score:71 - Rule 1 triggered: Large withdraw: $12300 > $10000.0
[2025-09-01 03:49:44,256] INFO fraud_detection calculate_risk_score:142 - Rule 6 triggered: Unusual time: 2:00
[2025-09-01 03:49:44,256] INFO fraud_detection calculate_risk_score:159 - Risk assessment completed: Score=40, Triggers=2, Requires OTP=False, Decision=Monitor
[2025-09-01 03:49:44,256] INFO fraud_detection create_fraud_alert:190 - Creating fraud alert for transaction 137: Medium risk, score 40
[2025-09-01 03:49:44,265] INFO fraud_detection create_fraud_alert:200 - Fraud alert created: ID 59
[2025-09-01 03:49:44,282] INFO fraud_detection __init__:37 - RiskEngine initialized with 8 thresholds and 0 rules
[2025-09-01 03:49:44,282] INFO fraud_detection calculate_risk_score:55 - Starting risk assessment for transaction 138
[2025-09-01 03:49:44,282] INFO fraud_detection calculate_risk_score:56 - Transaction details: Amount=$35900, Type=deposit, Client=Selma Touati
[2025-09-01 03:49:44,287] WARNING fraud_detection calculate_risk_score:133 - Rule 5 triggered: Statistical outlier: z-score 4.53 > 2.0
[2025-09-01 03:49:44,287] INFO fraud_detection calculate_risk_score:142 - Rule 6 triggered: Unusual time: 2:00
[2025-09-01 03:49:44,287] INFO fraud_detection calculate_risk_score:159 - Risk assessment completed: Score=25, Triggers=2, Requires OTP=False, Decision=Approve
[2025-09-01 03:49:44,301] INFO fraud_detection __init__:37 - RiskEngine initialized with 8 thresholds and 0 rules
[2025-09-01 03:49:44,301] INFO fraud_detection calculate_risk_score:55 - Starting risk assessment for transaction 139
[2025-09-01 03:49:44,301] INFO fraud_detection calculate_risk_score:56 - Transaction details: Amount=$34900, Type=withdraw, Client=Selma Touati
[2025-09-01 03:49:44,301] WARNING fraud_detection calculate_risk_score:71 - Rule 1 triggered: Large withdraw: $34900 > $10000.0
[2025-09-01 03:49:44,306] WARNING fraud_detection calculate_risk_score:133 - Rule 5 triggered: Statistical outlier: z-score 4.35 > 2.0
[2025-09-01 03:49:44,306] INFO fraud_detection calculate_risk_score:142 - Rule 6 triggered: Unusual time: 2:00
[2025-09-01 03:49:44,306] INFO fraud_detection calculate_risk_score:159 - Risk assessment completed: Score=55, Triggers=3, Requires OTP=False, Decision=Monitor
[2025-09-01 03:49:44,306] INFO fraud_detection create_fraud_alert:190 - Creating fraud alert for transaction 139: Medium risk, score 55
[2025-09-01 03:49:44,314] INFO fraud_detection create_fraud_alert:200 - Fraud alert created: ID 60
[2025-09-01 03:49:44,333] INFO fraud_detection __init__:37 - RiskEngine initialized with 8 thresholds and 0 rules
[2025-09-01 03:49:44,333] INFO fraud_detection calculate_risk_score:55 - Starting risk assessment for transaction 140
[2025-09-01 03:49:44,333] INFO fraud_detection calculate_risk_score:56 - Transaction details: Amount=$34000, Type=deposit, Client=Selma Touati
[2025-09-01 03:49:44,335] WARNING fraud_detection calculate_risk_score:133 - Rule 5 triggered: Statistical outlier: z-score 4.18 > 2.0
[2025-09-01 03:49:44,335] INFO fraud_detection calculate_risk_score:142 - Rule 6 triggered: Unusual time: 2:00
[2025-09-01 03:49:44,336] INFO fraud_detection calculate_risk_score:159 - Risk assessment completed: Score=25, Triggers=2, Requires OTP=False, Decision=Approve
[2025-09-01 03:49:44,352] INFO fraud_detection __init__:37 - RiskEngine initialized with 8 thresholds and 0 rules
[2025-09-01 03:49:44,352] INFO fraud_detection calculate_risk_score:55 - Starting risk assessment for transaction 141
[2025-09-01 03:49:44,352] INFO fraud_detection calculate_risk_score:56 - Transaction details: Amount=$44400, Type=transfer, Client=Selma Touati
[2025-09-01 03:49:44,352] WARNING fraud_detection calculate_risk_score:71 - Rule 1 triggered: Large transfer: $44400 > $10000.0
[2025-09-01 03:49:44,358] WARNING fraud_detection calculate_risk_score:133 - Rule 5 triggered: Statistical outlier: z-score 6.07 > 2.0
[2025-09-01 03:49:44,358] INFO fraud_detection calculate_risk_score:142 - Rule 6 triggered: Unusual time: 2:00
[2025-09-01 03:49:44,359] INFO fraud_detection calculate_risk_score:159 - Risk assessment completed: Score=55, Triggers=3, Requires OTP=False, Decision=Monitor
[2025-09-01 03:49:44,359] INFO fraud_detection create_fraud_alert:190 - Creating fraud alert for transaction 141: Medium risk, score 55
[2025-09-01 03:49:44,367] INFO fraud_detection create_fraud_alert:200 - Fraud alert created: ID 61
[2025-09-01 03:49:44,396] INFO fraud_detection __init__:37 - RiskEngine initialized with 8 thresholds and 0 rules
[2025-09-01 03:49:44,396] INFO fraud_detection calculate_risk_score:55 - Starting risk assessment for transaction 142
[2025-09-01 03:49:44,396] INFO fraud_detection calculate_risk_score:56 - Transaction details: Amount=$27500, Type=transfer, Client=Selma Touati
[2025-09-01 03:49:44,396] WARNING fraud_detection calculate_risk_score:71 - Rule 1 triggered: Large transfer: $27500 > $10000.0
[2025-09-01 03:49:44,397] WARNING fraud_detection calculate_risk_score:85 - Rule 2 triggered: High frequency: 6 transactions in 1.0 hour(s)
[2025-09-01 03:49:44,399] WARNING fraud_detection calculate_risk_score:133 - Rule 5 triggered: Statistical outlier: z-score 3.00 > 2.0
[2025-09-01 03:49:44,399] INFO fraud_detection calculate_risk_score:142 - Rule 6 triggered: Unusual time: 2:00
[2025-09-01 03:49:44,399] INFO fraud_detection calculate_risk_score:159 - Risk assessment completed: Score=80, Triggers=4, Requires OTP=True, Decision=Block
[2025-09-01 03:49:44,399] INFO fraud_detection create_fraud_alert:190 - Creating fraud alert for transaction 142: High risk, score 80
[2025-09-01 03:49:44,401] INFO fraud_detection create_fraud_alert:200 - Fraud alert created: ID 62
[2025-09-01 03:49:44,434] INFO fraud_detection __init__:37 - RiskEngine initialized with 8 thresholds and 0 rules
[2025-09-01 03:49:44,434] INFO fraud_detection calculate_risk_score:55 - Starting risk assessment for transaction 143
[2025-09-01 03:49:44,434] INFO fraud_detection calculate_risk_score:56 - Transaction details: Amount=$16000, Type=transfer, Client=Selma Touati
[2025-09-01 03:49:44,434] WARNING fraud_detection calculate_risk_score:71 - Rule 1 triggered: Large transfer: $16000 > $10000.0
[2025-09-01 03:49:44,434] WARNING fraud_detection calculate_risk_score:85 - Rule 2 triggered: High frequency: 7 transactions in 1.0 hour(s)
[2025-09-01 03:49:44,434] INFO fraud_detection calculate_risk_score:142 - Rule 6 triggered: Unusual time: 2:00
[2025-09-01 03:49:44,434] INFO fraud_detection calculate_risk_score:159 - Risk assessment completed: Score=65, Triggers=3, Requires OTP=False, Decision=Flag for Review
[2025-09-01 03:49:44,434] INFO fraud_detection create_fraud_alert:190 - Creating fraud alert for transaction 143: Medium risk, score 65
[2025-09-01 03:49:44,449] INFO fraud_detection create_fraud_alert:200 - Fraud alert created: ID 63
[2025-09-01 03:49:44,478] INFO fraud_detection __init__:37 - RiskEngine initialized with 8 thresholds and 0 rules
[2025-09-01 03:49:44,479] INFO fraud_detection calculate_risk_score:55 - Starting risk assessment for transaction 144
[2025-09-01 03:49:44,479] INFO fraud_detection calculate_risk_score:56 - Transaction details: Amount=$9900, Type=transfer, Client=Selma Touati
[2025-09-01 03:49:44,480] WARNING fraud_detection calculate_risk_score:85 - Rule 2 triggered: High frequency: 8 transactions in 1.0 hour(s)
[2025-09-01 03:49:44,482] INFO fraud_detection calculate_risk_score:142 - Rule 6 triggered: Unusual time: 2:00
[2025-09-01 03:49:44,482] INFO fraud_detection calculate_risk_score:159 - Risk assessment completed: Score=35, Triggers=2, Requires OTP=False, Decision=Approve
[2025-09-01 03:49:44,509] INFO fraud_detection __init__:37 - RiskEngine initialized with 8 thresholds and 0 rules
[2025-09-01 03:49:44,510] INFO fraud_detection calculate_risk_score:55 - Starting risk assessment for transaction 145
[2025-09-01 03:49:44,510] INFO fraud_detection calculate_risk_score:56 - Transaction details: Amount=$7900, Type=deposit, Client=Selma Touati
[2025-09-01 03:49:44,512] WARNING fraud_detection calculate_risk_score:85 - Rule 2 triggered: High frequency: 9 transactions in 1.0 hour(s)
[2025-09-01 03:49:44,513] INFO fraud_detection calculate_risk_score:142 - Rule 6 triggered: Unusual time: 2:00
[2025-09-01 03:49:44,514] INFO fraud_detection calculate_risk_score:159 - Risk assessment completed: Score=35, Triggers=2, Requires OTP=False, Decision=Approve
[2025-09-01 03:49:44,528] INFO fraud_detection __init__:37 - RiskEngine initialized with 8 thresholds and 0 rules
[2025-09-01 03:49:44,528] INFO fraud_detection calculate_risk_score:55 - Starting risk assessment for transaction 146
[2025-09-01 03:49:44,528] INFO fraud_detection calculate_risk_score:56 - Transaction details: Amount=$4700, Type=withdraw, Client=Selma Touati
[2025-09-01 03:49:44,534] WARNING fraud_detection calculate_risk_score:85 - Rule 2 triggered: High frequency: 10 transactions in 1.0 hour(s)
[2025-09-01 03:49:44,535] INFO fraud_detection calculate_risk_score:142 - Rule 6 triggered: Unusual time: 2:00
[2025-09-01 03:49:44,536] INFO fraud_detection calculate_risk_score:159 - Risk assessment completed: Score=35, Triggers=2, Requires OTP=False, Decision=Approve
[2025-09-01 03:49:44,552] INFO fraud_detection __init__:37 - RiskEngine initialized with 8 thresholds and 0 rules
[2025-09-01 03:49:44,552] INFO fraud_detection calculate_risk_score:55 - Starting risk assessment for transaction 147
[2025-09-01 03:49:44,552] INFO fraud_detection calculate_risk_score:56 - Transaction details: Amount=$5800, Type=transfer, Client=Mourad Fekir
[2025-09-01 03:49:44,561] INFO fraud_detection calculate_risk_score:142 - Rule 6 triggered: Unusual time: 2:00
[2025-09-01 03:49:44,561] INFO fraud_detection calculate_risk_score:159 - Risk assessment completed: Score=10, Triggers=1, Requires OTP=False, Decision=Approve
[2025-09-01 03:49:44,584] INFO fraud_detection __init__:37 - RiskEngine initialized with 8 thresholds and 0 rules
[2025-09-01 03:49:44,584] INFO fraud_detection calculate_risk_score:55 - Starting risk assessment for transaction 148
[2025-09-01 03:49:44,584] INFO fraud_detection calculate_risk_score:56 - Transaction details: Amount=$62400, Type=transfer, Client=Mourad Fekir
[2025-09-01 03:49:44,584] WARNING fraud_detection calculate_risk_score:71 - Rule 1 triggered: Large transfer: $62400 > $10000.0
[2025-09-01 03:49:44,591] WARNING fraud_detection calculate_risk_score:133 - Rule 5 triggered: Statistical outlier: z-score 2.46 > 2.0
[2025-09-01 03:49:44,591] INFO fraud_detection calculate_risk_score:142 - Rule 6 triggered: Unusual time: 2:00
[2025-09-01 03:49:44,591] INFO fraud_detection calculate_risk_score:159 - Risk assessment completed: Score=55, Triggers=3, Requires OTP=False, Decision=Monitor
[2025-09-01 03:49:44,592] INFO fraud_detection create_fraud_alert:190 - Creating fraud alert for transaction 148: Medium risk, score 55
[2025-09-01 03:49:44,599] INFO fraud_detection create_fraud_alert:200 - Fraud alert created: ID 64
[2025-09-01 03:49:44,626] INFO fraud_detection __init__:37 - RiskEngine initialized with 8 thresholds and 0 rules
[2025-09-01 03:49:44,626] INFO fraud_detection calculate_risk_score:55 - Starting risk assessment for transaction 149
[2025-09-01 03:49:44,626] INFO fraud_detection calculate_risk_score:56 - Transaction details: Amount=$34600, Type=transfer, Client=Mourad Fekir
[2025-09-01 03:49:44,626] WARNING fraud_detection calculate_risk_score:71 - Rule 1 triggered: Large transfer: $34600 > $10000.0
[2025-09-01 03:49:44,629] INFO fraud_detection calculate_risk_score:142 - Rule 6 triggered: Unusual time: 2:00
[2025-09-01 03:49:44,630] INFO fraud_detection calculate_risk_score:159 - Risk assessment completed: Score=40, Triggers=2, Requires OTP=False, Decision=Monitor
[2025-09-01 03:49:44,630] INFO fraud_detection create_fraud_alert:190 - Creating fraud alert for transaction 149: Medium risk, score 40
[2025-09-01 03:49:44,636] INFO fraud_detection create_fraud_alert:200 - Fraud alert created: ID 65
[2025-09-01 03:49:44,665] INFO fraud_detection __init__:37 - RiskEngine initialized with 8 thresholds and 0 rules
[2025-09-01 03:49:44,666] INFO fraud_detection calculate_risk_score:55 - Starting risk assessment for transaction 150
[2025-09-01 03:49:44,666] INFO fraud_detection calculate_risk_score:56 - Transaction details: Amount=$2600, Type=transfer, Client=Mourad Fekir
[2025-09-01 03:49:44,668] INFO fraud_detection calculate_risk_score:142 - Rule 6 triggered: Unusual time: 2:00
[2025-09-01 03:49:44,668] INFO fraud_detection calculate_risk_score:159 - Risk assessment completed: Score=10, Triggers=1, Requires OTP=False, Decision=Approve
[2025-09-01 03:49:44,697] INFO fraud_detection __init__:37 - RiskEngine initialized with 8 thresholds and 0 rules
[2025-09-01 03:49:44,697] INFO fraud_detection calculate_risk_score:55 - Starting risk assessment for transaction 151
[2025-09-01 03:49:44,697] INFO fraud_detection calculate_risk_score:56 - Transaction details: Amount=$15200, Type=withdraw, Client=Mourad Fekir
[2025-09-01 03:49:44,698] WARNING fraud_detection calculate_risk_score:71 - Rule 1 triggered: Large withdraw: $15200 > $10000.0
[2025-09-01 03:49:44,701] INFO fraud_detection calculate_risk_score:142 - Rule 6 triggered: Unusual time: 2:00
[2025-09-01 03:49:44,701] INFO fraud_detection calculate_risk_score:159 - Risk assessment completed: Score=40, Triggers=2, Requires OTP=False, Decision=Monitor
[2025-09-01 03:49:44,701] INFO fraud_detection create_fraud_alert:190 - Creating fraud alert for transaction 151: Medium risk, score 40
[2025-09-01 03:49:44,710] INFO fraud_detection create_fraud_alert:200 - Fraud alert created: ID 66
[2025-09-01 03:49:44,731] INFO fraud_detection __init__:37 - RiskEngine initialized with 8 thresholds and 0 rules
[2025-09-01 03:49:44,731] INFO fraud_detection calculate_risk_score:55 - Starting risk assessment for transaction 152
[2025-09-01 03:49:44,731] INFO fraud_detection calculate_risk_score:56 - Transaction details: Amount=$34200, Type=deposit, Client=Mourad Fekir
[2025-09-01 03:49:44,732] WARNING fraud_detection calculate_risk_score:85 - Rule 2 triggered: High frequency: 6 transactions in 1.0 hour(s)
[2025-09-01 03:49:44,733] INFO fraud_detection calculate_risk_score:142 - Rule 6 triggered: Unusual time: 2:00
[2025-09-01 03:49:44,733] INFO fraud_detection calculate_risk_score:159 - Risk assessment completed: Score=35, Triggers=2, Requires OTP=False, Decision=Approve
[2025-09-01 03:49:44,751] INFO fraud_detection __init__:37 - RiskEngine initialized with 8 thresholds and 0 rules
[2025-09-01 03:49:44,751] INFO fraud_detection calculate_risk_score:55 - Starting risk assessment for transaction 153
[2025-09-01 03:49:44,752] INFO fraud_detection calculate_risk_score:56 - Transaction details: Amount=$48200, Type=deposit, Client=Mourad Fekir
[2025-09-01 03:49:44,753] WARNING fraud_detection calculate_risk_score:85 - Rule 2 triggered: High frequency: 7 transactions in 1.0 hour(s)
[2025-09-01 03:49:44,756] INFO fraud_detection calculate_risk_score:142 - Rule 6 triggered: Unusual time: 2:00
[2025-09-01 03:49:44,756] INFO fraud_detection calculate_risk_score:159 - Risk assessment completed: Score=35, Triggers=2, Requires OTP=False, Decision=Approve
[2025-09-01 03:49:44,769] INFO fraud_detection __init__:37 - RiskEngine initialized with 8 thresholds and 0 rules
[2025-09-01 03:49:44,769] INFO fraud_detection calculate_risk_score:55 - Starting risk assessment for transaction 154
[2025-09-01 03:49:44,769] INFO fraud_detection calculate_risk_score:56 - Transaction details: Amount=$58700, Type=withdraw, Client=Mourad Fekir
[2025-09-01 03:49:44,769] WARNING fraud_detection calculate_risk_score:71 - Rule 1 triggered: Large withdraw: $58700 > $10000.0
[2025-09-01 03:49:44,776] WARNING fraud_detection calculate_risk_score:85 - Rule 2 triggered: High frequency: 8 transactions in 1.0 hour(s)
[2025-09-01 03:49:44,777] WARNING fraud_detection calculate_risk_score:133 - Rule 5 triggered: Statistical outlier: z-score 2.19 > 2.0
[2025-09-01 03:49:44,778] INFO fraud_detection calculate_risk_score:142 - Rule 6 triggered: Unusual time: 2:00
[2025-09-01 03:49:44,778] INFO fraud_detection calculate_risk_score:159 - Risk assessment completed: Score=80, Triggers=4, Requires OTP=True, Decision=Block
[2025-09-01 03:49:44,778] INFO fraud_detection create_fraud_alert:190 - Creating fraud alert for transaction 154: High risk, score 80
[2025-09-01 03:49:44,787] INFO fraud_detection create_fraud_alert:200 - Fraud alert created: ID 67
[2025-09-01 03:49:44,800] INFO fraud_detection __init__:37 - RiskEngine initialized with 8 thresholds and 0 rules
